id,uri,body,term,timestamp_ms,timestamp_s,timestamp
84730114,https://api.soundcloud.com/tracks/84730114,"great track man, the drums made the beat 10x better and the talking at the end left some suspense",drums,111242,111.242,01:51
84730114,https://api.soundcloud.com/tracks/84730114,Some solid techno beats over here,beats,150763,150.763,02:31
84730114,https://api.soundcloud.com/tracks/84730114,Love the cold feel you present in this track being contrasted with the percussion. It got nice groove too.,groove,90750,90.75,01:31
84730114,https://api.soundcloud.com/tracks/84730114,"very minimal for my tastes...audio samples seem to fit in with the beat...nice work
",beat,231268,231.268,03:51
84730114,https://api.soundcloud.com/tracks/84730114,"The vocals sound very grainy but other than that, perfect mixdown and mastering.",vocals,299575,299.575,05:00
84730114,https://api.soundcloud.com/tracks/84730114,"This is good, but it feels at a constant volume level... Having a range of dynamics, from very loud to very soft, is great in music, and builds a big atmosphere. Try altering the levels a little",builds,95629,95.629,01:36
84730114,https://api.soundcloud.com/tracks/84730114,"got me right off the bat, great beat! solid kick, sounds crisp as! would have liked to hear some sort of break/change every 16/32 but hey, just personal preference...but loving the atmosphere the beat provides after that short vocal break...very nice job! ",beat,416673,416.673,06:57
84730114,https://api.soundcloud.com/tracks/84730114,"got me right off the bat, great beat! solid kick, sounds crisp as! would have liked to hear some sort of break/change every 16/32 but hey, just personal preference...but loving the atmosphere the beat provides after that short vocal break...very nice job! ",break,416673,416.673,06:57
84730114,https://api.soundcloud.com/tracks/84730114,"got me right off the bat, great beat! solid kick, sounds crisp as! would have liked to hear some sort of break/change every 16/32 but hey, just personal preference...but loving the atmosphere the beat provides after that short vocal break...very nice job! ",vocal,416673,416.673,06:57
84730114,https://api.soundcloud.com/tracks/84730114,"Cool drop here, very nice track all together, with the melodic breakdowns ",drop,298111,298.111,04:58
84730114,https://api.soundcloud.com/tracks/84730114,"Nice minimal sounds here, love the pad synths used and the ambient effects, and the percussion is amazing, sick job",synths,106851,106.851,01:47
84730114,https://api.soundcloud.com/tracks/84730114,I like everything about this song about the vocals. You should consider doing an instrumental version,vocals,310309,310.309,05:10
84730114,https://api.soundcloud.com/tracks/84730114,"nice chill tech beat you got goin on here, im enjoyin this, sounds well put together, and great rythms happening im diggin.  ",beat,107827,107.827,01:48
84730114,https://api.soundcloud.com/tracks/84730114,"nice deep tec thing, lovely bass happening under the surface",bass,227852,227.852,03:48
84730114,https://api.soundcloud.com/tracks/84730114,"The drums were really cool. I don't want to be a complete fan girl, but I really love the drums and I''m gonna leave it at that before I go any more gaga over this track.",drums,33909,33.909,00:34
84730114,https://api.soundcloud.com/tracks/84730114,"The drums were really cool. I don't want to be a complete fan girl, but I really love the drums and I''m gonna leave it at that before I go any more gaga over this track.",drums,33909,33.909,00:34
84730114,https://api.soundcloud.com/tracks/84730114,"nice fat techno groove, really good thumpin' beat, love the modern take on the classic genre, really good floor filler and a nice selection of drum sounds!",drum,193211,193.211,03:13
84730114,https://api.soundcloud.com/tracks/84730114,"DAmn dude!  Fantsatic deep drum beat, sounds great.  EXCELLENT shaker beat, excellent deep synth hits man.  VERY NICE JOB!!  EXCELLENT work on this pad also man, so clean!",drum,53669,53.669,00:54
84730114,https://api.soundcloud.com/tracks/84730114,"DAmn dude!  Fantsatic deep drum beat, sounds great.  EXCELLENT shaker beat, excellent deep synth hits man.  VERY NICE JOB!!  EXCELLENT work on this pad also man, so clean!",synth,53669,53.669,00:54
84730114,https://api.soundcloud.com/tracks/84730114,"Nice trancey vibes, building up slowly, really hypnotizing. ",building,279571,279.571,04:40
84730114,https://api.soundcloud.com/tracks/84730114,awesome track love the sounds and the progression of the sounds and that vocal is very psycadellic ,vocal,95141,95.141,01:35
84730114,https://api.soundcloud.com/tracks/84730114,Chill groove man! I love all small wooden percussions. Great track!,groove,156618,156.618,02:37
84730114,https://api.soundcloud.com/tracks/84730114,very good track deep would maybe dial the bass down a bit in places as it sometimes overpowers the track,bass,44399,44.399,00:44
84730114,https://api.soundcloud.com/tracks/84730114,"awesome work, the synths sound amazing, which software was used? the work you do is amazing i will definitely buy this can i download?",synths,74161,74.161,01:14
84730114,https://api.soundcloud.com/tracks/84730114,So much energy in this.  Love the direction you took it in.  Mixed and mastered like a pro.  Drums are bangin.  Pads are great in there.  Instrument choice overall is dope.  Transitions are too smooth.  Build-ups and drops are on point.  And that sample sets the whole thing off.  Nice mix,drops,43911,43.911,00:44
84730114,https://api.soundcloud.com/tracks/84730114,weird song... never thought I would heard chaplin on a song let alone a techno song lol... but the melody on this is to repetitive chaplin vocals arnt really incorperated effectly in this I feel/// why not use some efx on chaplins voice,vocals,301526,301.526,05:02
84730114,https://api.soundcloud.com/tracks/84730114,real pulsating type of beat here with some real well timed drum programming,beat,174183,174.183,02:54
84730114,https://api.soundcloud.com/tracks/84730114,real pulsating type of beat here with some real well timed drum programming,drum,174183,174.183,02:54
114707137,https://api.soundcloud.com/tracks/114707137,Cool drop :),drop,35353,35.353,00:35
107521157,https://api.soundcloud.com/tracks/107521157,i love this drop,drop,154797,154.797,02:35
52005658,https://api.soundcloud.com/tracks/52005658,Nice drop...,drop,279208,279.208,04:39
54917877,https://api.soundcloud.com/tracks/54917877,"@pwny: Play it Down is a cool and playful label for sure... like the kinda swervy funky drunken vibe of this groove... perfect for the morning  set... Being a fan of The Weeknd I like Adam Port's ""Weekend"" remix of ""What You Need"" on Play it Down...",groove,2640717,2640.717,44:01
54917877,https://api.soundcloud.com/tracks/54917877,"@djdao: No shit! It was such a beautifl, sunny morning of beats and love, man!",beats,4784192,4784.192,19:44
54917877,https://api.soundcloud.com/tracks/54917877,Fuck yes bebe!  Take em to church on a sunday mawnin!  That organ drop still gives me tingles :D,drop,2895005,2895.005,48:15
124227686,https://api.soundcloud.com/tracks/124227686,Great drop ! true!!,drop,3741460,3741.46,02:21
124227686,https://api.soundcloud.com/tracks/124227686,Sweet! Check out my beats also!!,beats,2239254,2239.254,37:19
111220882,https://api.soundcloud.com/tracks/111220882,"this is dougnuts man, very edgy and head nodding grooves from top to bottom. Well crafted and produced. No flaws here man. Solid mix and blends. 2 thumbs up",grooves,1188503,1188.503,19:49
111220882,https://api.soundcloud.com/tracks/111220882,really dope house tune here. I like the way the groove hits. Totally a groovy feel for sure. Great job,groove,117868,117.868,01:58
111220882,https://api.soundcloud.com/tracks/111220882,man the effect on that bass reminds me of like an American cop movie from the 1980s.  cool!,bass,127690,127.69,02:08
111220882,https://api.soundcloud.com/tracks/111220882,great track really like the vocals fx you used awesome bass and synths good work.,bass,859455,859.455,14:19
111220882,https://api.soundcloud.com/tracks/111220882,great track really like the vocals fx you used awesome bass and synths good work.,synths,859455,859.455,14:19
111220882,https://api.soundcloud.com/tracks/111220882,great track really like the vocals fx you used awesome bass and synths good work.,vocals,859455,859.455,14:19
111220882,https://api.soundcloud.com/tracks/111220882,lengthy mix with excellent vocals and infectious beats,beats,834899,834.899,13:55
111220882,https://api.soundcloud.com/tracks/111220882,lengthy mix with excellent vocals and infectious beats,vocals,834899,834.899,13:55
39872076,https://api.soundcloud.com/tracks/39872076,real nice build.....,build,64469,64.469,01:04
39872076,https://api.soundcloud.com/tracks/39872076,nice synths progression!,synths,113588,113.588,01:54
39872076,https://api.soundcloud.com/tracks/39872076,feelen this beat all day nice work wellfx when you have a chance check me out (C.J.Raw) O.M.P,beat,25310,25.31,00:25
39872076,https://api.soundcloud.com/tracks/39872076,"groove on,man!!!!",groove,369543,369.543,06:10
39872076,https://api.soundcloud.com/tracks/39872076,deep grooves,grooves,161113,161.113,02:41
88561379,https://api.soundcloud.com/tracks/88561379,nice use of the vocal sample :D love it,vocal,71869,71.869,01:12
88561379,https://api.soundcloud.com/tracks/88561379,"great idea man, love this drop. The bassline is really dope, congrats",bassline,65524,65.524,01:06
88561379,https://api.soundcloud.com/tracks/88561379,"great idea man, love this drop. The bassline is really dope, congrats",drop,65524,65.524,01:06
88561379,https://api.soundcloud.com/tracks/88561379,"Love the bass, and the epic synths.",synths,66525,66.525,01:07
88561379,https://api.soundcloud.com/tracks/88561379,yeah!!! excellent remix! I like the bass line and the atmosphere! really good work here man (Y),bass,122046,122.046,02:02
126440554,https://api.soundcloud.com/tracks/126440554,amazing buildup and the drop delivers!,buildup,94280,94.28,01:34
126440554,https://api.soundcloud.com/tracks/126440554,amazing buildup and the drop delivers!,drop,94280,94.28,01:34
54599652,https://api.soundcloud.com/tracks/54599652,"this part gives me goosebumps, awesome build",build,220258,220.258,03:40
54599652,https://api.soundcloud.com/tracks/54599652,very good tune!! sounds great on a system love hearing u drop this one!! ,drop,181122,181.122,03:01
120016264,https://api.soundcloud.com/tracks/120016264,"First of all, you got a great hook. Soon as the track started my interest was locked and when the drums dropped my head started rocking to the beat. Very funky tune man.",beat,31916,31.916,00:32
120016264,https://api.soundcloud.com/tracks/120016264,"First of all, you got a great hook. Soon as the track started my interest was locked and when the drums dropped my head started rocking to the beat. Very funky tune man.",drums,31916,31.916,00:32
120016264,https://api.soundcloud.com/tracks/120016264,Heavy drums man. I think the rest of the arrangement is a little naked compared to the percussion.,drums,59843,59.843,01:00
120016264,https://api.soundcloud.com/tracks/120016264,I wasn't so sure about the song until the bass came in.  Nice chill dnb track,bass,75076,75.076,01:15
120016264,https://api.soundcloud.com/tracks/120016264,some serious drum n bass stuff. to fast for my liking but really solid production you have my friend,bass,62382,62.382,01:02
120016264,https://api.soundcloud.com/tracks/120016264,some serious drum n bass stuff. to fast for my liking but really solid production you have my friend,drum,62382,62.382,01:02
120016264,https://api.soundcloud.com/tracks/120016264,That drum and bassline is something serious! Nice work! loveing that drop,bassline,38989,38.989,00:39
120016264,https://api.soundcloud.com/tracks/120016264,That drum and bassline is something serious! Nice work! loveing that drop,drop,38989,38.989,00:39
120016264,https://api.soundcloud.com/tracks/120016264,That drum and bassline is something serious! Nice work! loveing that drop,drum,38989,38.989,00:39
120016264,https://api.soundcloud.com/tracks/120016264,Woah that bass and drum hit perfectly in the tune! Great mix and enjoyed every second of it!,bass,41528,41.528,00:42
120016264,https://api.soundcloud.com/tracks/120016264,Woah that bass and drum hit perfectly in the tune! Great mix and enjoyed every second of it!,drum,41528,41.528,00:42
120016264,https://api.soundcloud.com/tracks/120016264,There's alot of energy here. The drum break is energetic and this sounds great.,break,27020,27.02,00:27
120016264,https://api.soundcloud.com/tracks/120016264,There's alot of energy here. The drum break is energetic and this sounds great.,drum,27020,27.02,00:27
120016264,https://api.soundcloud.com/tracks/120016264,"Very upbeat chippy sounding track, i really like the piano you used and the loops that play over the top of it",piano,49869,49.869,00:50
120016264,https://api.soundcloud.com/tracks/120016264,That fast past synths sounds amazing  untop of the panning hats!! love it when it kicks in with the piano keys sounds amazing so far mate,piano,18821,18.821,00:19
120016264,https://api.soundcloud.com/tracks/120016264,That fast past synths sounds amazing  untop of the panning hats!! love it when it kicks in with the piano keys sounds amazing so far mate,synths,18821,18.821,00:19
120016264,https://api.soundcloud.com/tracks/120016264,Love the drums,drums,56674,56.674,00:57
120016264,https://api.soundcloud.com/tracks/120016264,Woaw these synths create and amazing atmosphere in the breakdown!!,synths,109712,109.712,01:50
120016264,https://api.soundcloud.com/tracks/120016264,your drum pattern is really break beat.  It really brings you into the track at the beginning. Love the liquid feel. ,beat,29015,29.015,00:29
120016264,https://api.soundcloud.com/tracks/120016264,your drum pattern is really break beat.  It really brings you into the track at the beginning. Love the liquid feel. ,break,29015,29.015,00:29
120016264,https://api.soundcloud.com/tracks/120016264,your drum pattern is really break beat.  It really brings you into the track at the beginning. Love the liquid feel. ,drum,29015,29.015,00:29
120016264,https://api.soundcloud.com/tracks/120016264,nice tempo makes the beat real intence good job,beat,100646,100.646,01:41
120016264,https://api.soundcloud.com/tracks/120016264,"Really cool dnb track.  I enjoy that it doesnt sound like every other DNB track out there. Nice piano, clean drums. Lots of space to hear that sub bass sound.",bass,45154,45.154,00:45
120016264,https://api.soundcloud.com/tracks/120016264,"Really cool dnb track.  I enjoy that it doesnt sound like every other DNB track out there. Nice piano, clean drums. Lots of space to hear that sub bass sound.",drums,45154,45.154,00:45
120016264,https://api.soundcloud.com/tracks/120016264,"Rally like the bassline, cool break too! Nicely done! Interesting track! Dig the Cow Bell!",break,72356,72.356,01:12
120016264,https://api.soundcloud.com/tracks/120016264,"nice and clean samples... great shuffle and groove in the melody. i reali like it, keep it updated! =)",groove,41890,41.89,00:42
120016264,https://api.soundcloud.com/tracks/120016264,"Interesting and well done track, it has that cool and great sense of movement that makes my head shake.. i would just work a ltl bit more on the single elements, the chords at the intro with an interesting reverb and some reverse effects would pump that into another dimension! for the rest, the drums has been worked in the best way possible.. and i can feel that sense of carnival that you wanted to left on your back. interesting.",drums,91216,91.216,01:31
120016264,https://api.soundcloud.com/tracks/120016264,"Those drums are quality, the piano gives that warm feel to it which makes the song. Brilliant production",drums,61113,61.113,01:01
120016264,https://api.soundcloud.com/tracks/120016264,"Those drums are quality, the piano gives that warm feel to it which makes the song. Brilliant production",piano,61113,61.113,01:01
120016264,https://api.soundcloud.com/tracks/120016264,this is great mate very special sounds in this beat love the high low tempo this beat is my jam!,beat,88133,88.133,01:28
120016264,https://api.soundcloud.com/tracks/120016264,this is great mate very special sounds in this beat love the high low tempo this beat is my jam!,beat,88133,88.133,01:28
120016264,https://api.soundcloud.com/tracks/120016264,it has a very fast pace about it. the drums here are insane. the levels are pretty good too. this is a nice preview.,drums,81061,81.061,01:21
120016264,https://api.soundcloud.com/tracks/120016264,Gonna be a dope track I can tell The drums are really good right here,drums,143262,143.262,02:23
120016264,https://api.soundcloud.com/tracks/120016264,like the shrill complicated detailed synth you got there rolling through the intro; very nice touch that along with the grand piano chords - good work mate!,piano,7979,7.979,00:08
120016264,https://api.soundcloud.com/tracks/120016264,like the shrill complicated detailed synth you got there rolling through the intro; very nice touch that along with the grand piano chords - good work mate!,synth,7979,7.979,00:08
64083823,https://api.soundcloud.com/tracks/64083823,ill drums boss,drums,47407,47.407,00:47
64083823,https://api.soundcloud.com/tracks/64083823,damn...really digging this bass,bass,67827,67.827,01:08
64083823,https://api.soundcloud.com/tracks/64083823,irie bassline,bassline,62394,62.394,01:02
71877630,https://api.soundcloud.com/tracks/71877630,This is a very professional sounding drum and bass track. I'm very impressed with it. Keep making these tracks.,bass,85451,85.451,01:25
71877630,https://api.soundcloud.com/tracks/71877630,This is a very professional sounding drum and bass track. I'm very impressed with it. Keep making these tracks.,drum,85451,85.451,01:25
71877630,https://api.soundcloud.com/tracks/71877630,Nice experimentation here. very brilliantly put together. Nice build ups as well. nice touch with the regggea vox.,build,59119,59.119,00:59
71877630,https://api.soundcloud.com/tracks/71877630,great work man awesome sound loving the beat and the rythm it sounds sic ,beat,94745,94.745,01:35
71877630,https://api.soundcloud.com/tracks/71877630,"Love the drum line, excellent quicker hitting sound dude!  VERY dope work on the the synth layered.  It is a little quiet though, but still sounds sick as shiat!",drum,83128,83.128,01:23
71877630,https://api.soundcloud.com/tracks/71877630,"Love the drum line, excellent quicker hitting sound dude!  VERY dope work on the the synth layered.  It is a little quiet though, but still sounds sick as shiat!",synth,83128,83.128,01:23
71877630,https://api.soundcloud.com/tracks/71877630,"great programming and the drums are well produced, balance between kick and bass is great, wonderful sound fx and vocal snippets, superb effort well done",bass,21943,21.943,00:22
71877630,https://api.soundcloud.com/tracks/71877630,"great programming and the drums are well produced, balance between kick and bass is great, wonderful sound fx and vocal snippets, superb effort well done",drums,21943,21.943,00:22
71877630,https://api.soundcloud.com/tracks/71877630,"great programming and the drums are well produced, balance between kick and bass is great, wonderful sound fx and vocal snippets, superb effort well done",vocal,21943,21.943,00:22
71877630,https://api.soundcloud.com/tracks/71877630,Sick track bro some bizzare shhh happening all around and I appreciate the little reggae vocal samples!,vocal,155672,155.672,02:36
71877630,https://api.soundcloud.com/tracks/71877630,loving the drums. it's different than most DnB songs i have heard,drums,30205,30.205,00:30
71877630,https://api.soundcloud.com/tracks/71877630,great vocal samples. remind me of reggaestep. great beat too,beat,124176,124.176,02:04
71877630,https://api.soundcloud.com/tracks/71877630,great vocal samples. remind me of reggaestep. great beat too,vocal,124176,124.176,02:04
71877630,https://api.soundcloud.com/tracks/71877630,"sick effects in the back, sounds really cool and the break is awesome, great work on this man this track is awesome, oh and that BASS at the drop, awesome mate
",break,36142,36.142,00:36
71877630,https://api.soundcloud.com/tracks/71877630,"Sick remix... I think adding more sounds to crate a melody isnt bad idea... Currently its just drums and some kinda weird sounds trying to fill the emptyness. The fact is the emptyness comes from the lack of melody. Adding one would take this track into a new level, which would make the track total kickazz. Not that the song is bad now ;) Just my POV.",drums,87517,87.517,01:28
71877630,https://api.soundcloud.com/tracks/71877630,sweet like the  samples alot great beat cool sounds,beat,101457,101.457,01:41
71877630,https://api.soundcloud.com/tracks/71877630,wow this is my stuff like the drums and the bass lines.,bass,76932,76.932,01:17
71877630,https://api.soundcloud.com/tracks/71877630,wow this is my stuff like the drums and the bass lines.,drums,76932,76.932,01:17
71877630,https://api.soundcloud.com/tracks/71877630,"This is mad chill for drum and bass, and I love that! Proper job man! :)",drum,109719,109.719,01:50
71877630,https://api.soundcloud.com/tracks/71877630,"beathas a cool break feel to it, nice job with it, cool urban vocals as well",beathas,68671,68.671,01:09
71877630,https://api.soundcloud.com/tracks/71877630,"beathas a cool break feel to it, nice job with it, cool urban vocals as well",break,68671,68.671,01:09
71877630,https://api.soundcloud.com/tracks/71877630,"beathas a cool break feel to it, nice job with it, cool urban vocals as well",vocals,68671,68.671,01:09
71877630,https://api.soundcloud.com/tracks/71877630,This is ok it could use more sounds like another synth to really amp it up,synth,105588,105.588,01:46
71877630,https://api.soundcloud.com/tracks/71877630,that wobble bass is sick man great work on this the transitions are flawless ,bass,112042,112.042,01:52
71877630,https://api.soundcloud.com/tracks/71877630,"great work with the volume on the synth mate, sounds awesome :)",synth,10842,10.842,00:11
71877630,https://api.soundcloud.com/tracks/71877630,that ambient bass with the reverb...yessss,bass,76157,76.157,01:16
71877630,https://api.soundcloud.com/tracks/71877630,"deep bass sub pads, the vocal immitate that as well. good work- keep going on this style",bass,120045,120.045,02:00
71877630,https://api.soundcloud.com/tracks/71877630,"deep bass sub pads, the vocal immitate that as well. good work- keep going on this style",vocal,120045,120.045,02:00
71877630,https://api.soundcloud.com/tracks/71877630,"Clever, deliberate build up, here. I like it!",build,65831,65.831,01:06
71877630,https://api.soundcloud.com/tracks/71877630,"Drums are fresh and not lost in the mix, good work on the programming too. Bass line is wicked nasty and the vocals work nicely with it, nice track mate!",vocals,71769,71.769,01:12
71877630,https://api.soundcloud.com/tracks/71877630,interesting experimental type of drum & bass :) the track could use some further mixing/mastering for a little more power,bass,98618,98.618,01:39
71877630,https://api.soundcloud.com/tracks/71877630,interesting experimental type of drum & bass :) the track could use some further mixing/mastering for a little more power,drum,98618,98.618,01:39
71877630,https://api.soundcloud.com/tracks/71877630,Nice and dirty distorted bass love it. Vocals sound good in the mix. Sound quality is great. Nice track.,bass,117463,117.463,01:57
71877630,https://api.soundcloud.com/tracks/71877630,like the way you threw in those reggae vocals. should have used that more often...,vocals,96036,96.036,01:36
71877630,https://api.soundcloud.com/tracks/71877630,Great work on this man i like the awesome drum work!,drum,44145,44.145,00:44
71877630,https://api.soundcloud.com/tracks/71877630,i like the smooth tempo the intro nice too turn up the bass bro ,bass,56021,56.021,00:56
71877630,https://api.soundcloud.com/tracks/71877630,Love this beat man. This dub feel is amazing and thanks for the free download! Cool track :),beat,185877,185.877,03:06
99657968,https://api.soundcloud.com/tracks/99657968,got some dirty basslines goin on :),basslines,1287435,1287.435,21:27
99657968,https://api.soundcloud.com/tracks/99657968,awsome drop ,drop,952165,952.165,15:52
102995045,https://api.soundcloud.com/tracks/102995045,OMG.........................AWESOME Superb bassline my friend!!!The melody of all sounds is really Splendid!!!,bassline,232260,232.26,03:52
102995045,https://api.soundcloud.com/tracks/102995045,Bigness m8. beat magician!! :) big upz man!,beat,60456,60.456,01:00
81825733,https://api.soundcloud.com/tracks/81825733,Nice rythum on the bassline,bassline,114818,114.818,01:55
81825733,https://api.soundcloud.com/tracks/81825733,love me some classic drum & bass!,drum,275350,275.35,04:35
81825733,https://api.soundcloud.com/tracks/81825733,"Really like this midsection and the twist on the drop - I have Yttrium on the DL, but might use this in the next SSC mixcast if that's OK? Peace (of the) Pi",drop,227998,227.998,03:48
104221968,https://api.soundcloud.com/tracks/104221968,"Not my choice of snares, but the synth sounds are topnotch. Dig it.",synth,133052,133.052,02:13
104221968,https://api.soundcloud.com/tracks/104221968,heres the bass ;),bass,122671,122.671,02:03
56739666,https://api.soundcloud.com/tracks/56739666,woah :D nice drop :D :D epic :D ,drop,34829,34.829,00:35
56739666,https://api.soundcloud.com/tracks/56739666,kool bassline ...great flow in the lyrics really nice,bassline,90229,90.229,01:30
56739666,https://api.soundcloud.com/tracks/56739666,heavy drop ! like ya style ,drop,32258,32.258,00:32
56739666,https://api.soundcloud.com/tracks/56739666,Really like the vocals. Can see alot of people dancing to this,vocals,115474,115.474,01:55
56739666,https://api.soundcloud.com/tracks/56739666,"The instrumentals are cool. The delivery of the vocals is nice and rhythmic, the transitions are a little weird. I would process the vocals more, but that's just me.",vocals,107760,107.76,01:48
56739666,https://api.soundcloud.com/tracks/56739666,"The instrumentals are cool. The delivery of the vocals is nice and rhythmic, the transitions are a little weird. I would process the vocals more, but that's just me.",vocals,107760,107.76,01:48
56739666,https://api.soundcloud.com/tracks/56739666,Pretty tight beats ;),beats,37634,37.634,00:38
56739666,https://api.soundcloud.com/tracks/56739666,awesome percussion sounds! great vocals too,vocals,102618,102.618,01:43
56739666,https://api.soundcloud.com/tracks/56739666,"that bassline is sweet, i think the ovocals could be a bit more clear but this is catchy!",bassline,100748,100.748,01:41
56739666,https://api.soundcloud.com/tracks/56739666,"that bassline is sweet, i think the ovocals could be a bit more clear but this is catchy!",ovocals,100748,100.748,01:41
56739666,https://api.soundcloud.com/tracks/56739666,Love the kicks on this the synth work is great,synth,60308,60.308,01:00
56739666,https://api.soundcloud.com/tracks/56739666,this mix is great! cool basslines,basslines,47919,47.919,00:48
56739666,https://api.soundcloud.com/tracks/56739666,great vocal bit,vocal,122418,122.418,02:02
56739666,https://api.soundcloud.com/tracks/56739666,pretty sick beats...,beats,80645,80.645,01:21
126970348,https://api.soundcloud.com/tracks/126970348,nice remix the drop was massive as hell keep up the good work,drop,28699,28.699,00:29
58113529,https://api.soundcloud.com/tracks/58113529,Love this synth here :D,synth,73641,73.641,01:14
86970038,https://api.soundcloud.com/tracks/86970038,Hard ass beat bro,beat,79782,79.782,01:20
86970038,https://api.soundcloud.com/tracks/86970038,"Damn thats a thumping intro, no messing around. Intruiging, soothing plus exited breakdown. Damn the drop is insane, not what i was expecting, A little muddy in eq but creatively really well executed. Love the progression in this track, bit of a head banger. Great work, so much potential. Kid Phoenix",drop,116025,116.025,01:56
67005281,https://api.soundcloud.com/tracks/67005281,nice groove,groove,115228,115.228,01:55
